league,season,team,player,nation,pos,age,born,AE_1,AE_2,AE_3,AE_4,AE_5,AE_6,AE_7,AE_8,AE_9,AE_10
ITA-Serie A,2022 - 2023,Juventus,Nicolò Fagioli,ITA,MF,21,2001,-0.068335,-0.11486983,-0.5066068,0.13322525,0.23181142,-0.034436177,-0.060356084,-0.70246965,-0.19409257,0.0014346512
ITA-Serie A,2022 - 2023,Juventus,Weston McKennie,USA,"MF,DF",23,1998,0.028329907,-0.30416486,-0.47346497,0.49177,0.13960624,0.072260335,-0.17308973,-0.41768646,-0.4206548,0.018411854
ITA-Serie A,2022 - 2023,Juventus,Ángel Di María,ARG,"FW,MF",34,1988,0.2881509,0.109390035,-0.23514988,0.20400901,-0.07534143,0.02195136,-0.047362607,-0.6079012,-0.06320167,0.34046122
ITA-Serie A,2022 - 2023,Lazio,Adam Marušić,MNE,DF,29,1992,0.26564026,-0.32915327,-0.67661005,-0.13115223,-0.026034722,0.07548312,0.029537763,-0.2337204,-0.38475648,-0.24356782
ITA-Serie A,2022 - 2023,Lazio,Alessio Romagnoli,ITA,DF,27,1995,-0.18725039,-0.37603945,-0.7816057,-0.09706313,0.07999284,-0.078753896,-0.36625594,0.25594977,-0.4536031,-0.38259432
ITA-Serie A,2022 - 2023,Lazio,Ciro Immobile,ITA,FW,32,1990,0.22503461,-0.29571038,0.2210867,-0.003057312,0.2333629,0.099556774,-0.31510624,-0.65337396,-0.1293495,-0.16346389
ITA-Serie A,2022 - 2023,Lazio,Danilo Cataldi,ITA,MF,27,1994,0.43119276,-0.1181778,-0.7061718,-0.07301524,0.261886,0.09721956,-0.035901412,-0.6011714,-0.449362,-0.2614424
ITA-Serie A,2022 - 2023,Lazio,Elseid Hysaj,ALB,DF,28,1994,-0.0044667497,-0.13828857,-0.7391986,-0.12659289,0.18092643,0.034945965,0.046425987,-0.45550123,-0.3869034,0.028708734
ITA-Serie A,2022 - 2023,Lazio,Manuel Lazzari,ITA,DF,28,1993,0.23522125,-0.4300769,-0.67233646,-0.03218785,-0.20076919,0.14651088,0.18251255,-0.5969103,-0.5830373,0.061027285
ITA-Serie A,2022 - 2023,Lazio,Mattia Zaccagni,ITA,FW,27,1995,-0.0036110126,-0.3228054,-0.1761629,-0.35575196,-0.09392552,-0.17529711,0.15390986,-0.7249811,-0.1524893,0.09932254
ITA-Serie A,2022 - 2023,Lazio,Matías Vecino,URU,MF,30,1991,0.16292785,-0.18083757,-0.48410708,0.07191498,0.44450194,-0.019022834,0.10006663,-0.47819236,-0.56826895,-0.3113478
ITA-Serie A,2022 - 2023,Lazio,Nicolò Casale,ITA,DF,24,1998,-0.0716843,-0.16191985,-0.7520993,-0.1297419,0.48822132,0.26671034,-0.21277452,-0.10805738,-0.5063023,-0.42568108
ITA-Serie A,2022 - 2023,Lazio,Patric,ESP,DF,29,1993,0.19054191,-0.17842443,-0.7933924,0.3334993,0.31745887,0.18690671,-0.28820813,-0.12290992,-0.5654469,-0.29979122
ITA-Serie A,2022 - 2023,Lazio,Pedro,ESP,FW,35,1987,0.09939875,-0.22375682,-0.3264955,-0.04698815,0.0359858,0.041006792,0.20207398,-0.7520212,-0.31060126,0.14476632
ITA-Serie A,2022 - 2023,Lazio,Sergej Milinković-Savić,SRB,MF,27,1995,0.056991674,-0.19053866,-0.23741405,-0.40867585,0.20758498,-0.19278629,0.2618593,-0.26124522,-0.036645066,-0.10766054
ITA-Serie A,2022 - 2023,Lecce,Alexis Blin,FRA,MF,25,1996,0.2956389,-0.38918954,-0.48472703,-0.07200052,0.5871665,-0.10729795,0.32311726,-0.38835776,-0.59440637,-0.29444054
ITA-Serie A,2022 - 2023,Lecce,Antonino Gallo,ITA,DF,22,2000,0.4720731,-0.3406313,-0.69812274,-0.10175376,0.03367342,-0.11391389,0.26861352,-0.21155547,-0.340313,0.3185081
ITA-Serie A,2022 - 2023,Lecce,Assan Ceesay,GAM,FW,28,1994,0.20600812,-0.4626375,-0.110952094,0.16807477,0.31486833,-0.35688305,-0.18654267,-0.5798586,-0.39459503,0.33090022
ITA-Serie A,2022 - 2023,Lecce,Federico Baschirotto,ITA,DF,25,1996,-0.025986765,-0.371556,-0.7091259,-0.17844367,0.39288083,-0.30433866,-0.2941966,0.32963124,-0.44792265,-0.011334608
ITA-Serie A,2022 - 2023,Lecce,Federico Di Francesco,ITA,"FW,MF",28,1994,0.35092822,-0.44242108,-0.24737649,-0.037953578,0.22583394,0.040196743,0.1305674,-0.7144695,-0.40754354,0.36926007
ITA-Serie A,2022 - 2023,Lecce,Gabriel Strefezza,BRA,"FW,MF",25,1997,0.40464836,-0.13081935,-0.19740163,-0.22452135,0.031944904,-0.4217137,0.10212638,-0.6374846,-0.1319111,0.27056825
ITA-Serie A,2022 - 2023,Lecce,Lameck Banda,ZAM,"FW,MF",21,2001,0.3875408,-0.5264269,-0.23209251,0.03818225,0.0077350424,-0.1456757,0.23672909,-0.8048895,-0.45595306,0.327114
ITA-Serie A,2022 - 2023,Lecce,Lorenzo Colombo,ITA,FW,20,2002,0.3341223,-0.37819496,-0.053413127,0.12574148,0.42355895,-0.13315573,-0.10681804,-0.7304522,-0.2715096,0.16943999
ITA-Serie A,2022 - 2023,Lecce,Morten Hjulmand,DEN,MF,23,1999,0.43916106,-0.32525346,-0.64816964,-0.06641449,0.2692751,-0.30426586,0.25665382,-0.15311983,-0.14350273,-0.4117822
ITA-Serie A,2022 - 2023,Lecce,Remi Oudin,FRA,"FW,MF",25,1996,0.26601315,-0.010753206,-0.35066763,0.26151568,0.26482368,-0.20030297,-0.019226715,-0.46482438,-0.42034236,0.42331085
ITA-Serie A,2022 - 2023,Milan,Alexis Saelemaekers,BEL,"FW,DF",23,1999,0.24926952,-0.16643894,-0.25538197,0.2569161,0.071069546,0.043542992,0.21484108,-0.5500696,-0.26984635,0.30081207
ITA-Serie A,2022 - 2023,Milan,Ante Rebić,CRO,"FW,MF",28,1993,0.21557847,-0.28160444,-0.10126607,0.4891997,0.39957377,-0.019127352,-0.01470792,-0.5803976,-0.20613778,0.47969508
ITA-Serie A,2022 - 2023,Milan,Charles De Ketelaere,BEL,"MF,FW",21,2001,0.36702093,-0.4093451,-0.19556206,0.43772697,0.07898066,0.116105236,0.11717199,-0.48424736,-0.4951956,0.05359484
ITA-Serie A,2022 - 2023,Milan,Davide Calabria,ITA,DF,25,1996,0.2074262,-0.07927803,-0.69375515,-0.031425275,0.41915318,0.17416608,0.33915776,-0.42072266,-0.11989881,-0.05953819
ITA-Serie A,2022 - 2023,Milan,Fikayo Tomori,ENG,DF,24,1997,-0.049385402,-0.15236661,-0.67698264,-0.09869996,0.3743111,0.045850296,-0.0622373,0.31122816,-0.49957716,-0.4340325
ITA-Serie A,2022 - 2023,Milan,Ismaël Bennacer,ALG,MF,24,1997,0.1703277,0.13888653,-0.63177454,-0.030228974,0.0005022063,-0.14574619,0.20917152,-0.40127343,-0.28587222,0.04282657
ITA-Serie A,2022 - 2023,Milan,Junior Messias,BRA,"FW,DF",31,1991,-0.08297181,-0.1835352,-0.39857343,0.15514767,0.008258408,-0.17574045,-0.035238445,-0.7108327,-0.22690517,0.23536542
ITA-Serie A,2022 - 2023,Milan,Malick Thiaw,GER,DF,20,2001,0.21038146,-0.1628678,-0.60691637,0.25048292,0.5328313,0.3451466,-0.09916569,-0.13300687,-0.6420101,-0.33975354
ITA-Serie A,2022 - 2023,Milan,Olivier Giroud,FRA,FW,35,1986,0.1434703,-0.2789483,0.17865996,0.007326885,0.51927316,-0.048902832,-0.25754595,-0.5070892,-0.121657066,0.25310022
ITA-Serie A,2022 - 2023,Milan,Pierre Kalulu,FRA,DF,22,2000,0.025844978,-0.24007447,-0.6325956,-0.13772728,0.15264468,0.058863096,0.11207087,0.063815504,-0.5670468,-0.21263209
ITA-Serie A,2022 - 2023,Milan,Rafael Leão,POR,"FW,MF",23,1999,-0.19255356,-0.26708087,0.06788041,-0.12454615,-0.2303565,0.07879295,0.02744795,-0.5003932,-0.028115267,0.45697582
ITA-Serie A,2022 - 2023,Milan,Sandro Tonali,ITA,MF,22,2000,0.32766727,-0.08210211,-0.4436317,-0.22453108,0.2634869,0.06426663,0.2066833,-0.27650204,-0.0068281274,0.022505874
ITA-Serie A,2022 - 2023,Milan,Theo Hernández,FRA,DF,24,1997,0.31624994,-0.1839133,-0.42285365,-0.31929603,-0.24772383,-0.058039844,0.010515854,-0.34584236,-0.297449,0.14519711
ITA-Serie A,2022 - 2023,Monza,Andrea Colpani,ITA,MF,23,1999,-0.08290228,0.017445546,-0.30740997,0.45649818,0.06718326,-0.048979055,-0.022222057,-0.5443045,-0.3299143,0.31295618
ITA-Serie A,2022 - 2023,Monza,Andrea Petagna,ITA,FW,27,1995,0.24229822,-0.35204804,0.002203327,0.24232814,0.19818641,0.13409643,-0.1412785,-0.48880854,-0.13921683,0.12549001
ITA-Serie A,2022 - 2023,Monza,Armando Izzo,ITA,DF,30,1992,0.08266838,-0.31043404,-0.6215582,-0.060431834,0.41025665,0.047699235,0.1528873,0.050270192,-0.5780971,-0.38154233
ITA-Serie A,2022 - 2023,Monza,Carlos Augusto,BRA,DF,23,1999,-0.14136088,-0.42713672,-0.47919467,-0.33607355,-0.03280101,-0.032650705,0.3060576,-0.26365456,-0.19444974,0.07135731
ITA-Serie A,2022 - 2023,Monza,Dany Mota,POR,"FW,MF",24,1998,0.015255609,-0.41628596,-0.18361445,0.009030858,0.048705,0.052864507,-0.04645725,-0.6504508,-0.4697002,0.37032264
ITA-Serie A,2022 - 2023,Monza,Gianluca Caprari,ITA,"MF,FW",29,1993,0.26864153,-0.2966398,-0.2221952,-0.256383,-0.18168391,0.017026026,-0.056609526,-0.67980695,-0.38153112,0.1642973
ITA-Serie A,2022 - 2023,Monza,Marlon,BRA,DF,26,1995,0.24358462,-0.23016748,-0.6740835,0.14169222,0.43133524,0.2508057,-0.06243426,-0.35204515,-0.6410593,-0.4019388
ITA-Serie A,2022 - 2023,Monza,Matteo Pessina,ITA,MF,25,1997,0.33249268,-0.10553916,-0.35735694,-0.32913733,-0.1301071,-0.23743288,0.0013124712,-0.28215015,-0.26109424,-0.42717248
ITA-Serie A,2022 - 2023,Monza,Nicolò Rovella,ITA,MF,20,2001,0.2987806,0.11891946,-0.59419024,0.006630059,0.30007288,0.102385655,0.13704878,-0.4880127,-0.37706333,-0.21178736
ITA-Serie A,2022 - 2023,Monza,Pablo Marí,ESP,DF,28,1993,-0.052598502,-0.20224595,-0.7934776,-0.043294646,0.41096485,0.17265554,-0.29925117,0.2373079,-0.49094498,-0.23675333
ITA-Serie A,2022 - 2023,Monza,Patrick Ciurria,ITA,"DF,MF",27,1995,0.090764195,-0.18367733,-0.3908078,-0.3202546,0.09494471,0.10394188,0.13786624,-0.5437939,-0.21631913,0.33728835
ITA-Serie A,2022 - 2023,Monza,Samuele Birindelli,ITA,DF,23,1999,0.38262612,-0.38017872,-0.53016996,0.15762523,0.10136617,0.09549521,0.22347367,-0.5084275,-0.45122704,0.31194803
ITA-Serie A,2022 - 2023,Napoli,Amir Rrahmani,KVX,DF,28,1994,-0.084560476,0.039062716,-0.683881,-0.14394201,0.29327396,0.26881915,-0.26566547,0.2970361,-0.46369344,-0.3403488
ITA-Serie A,2022 - 2023,Napoli,Giacomo Raspadori,ITA,"FW,MF",22,2000,0.26531768,-0.076708145,-0.1300616,0.4132048,0.37446502,0.17301789,0.090495095,-0.76647913,-0.33977804,0.11952518
ITA-Serie A,2022 - 2023,Napoli,Giovanni Di Lorenzo,ITA,DF,28,1993,0.105309814,-0.060773395,-0.55009276,-0.5702668,0.03131279,0.28427625,0.27981475,-0.10798166,-0.32977676,0.07584598
ITA-Serie A,2022 - 2023,Napoli,Hirving Lozano,MEX,FW,27,1995,0.39891616,-0.2383771,-0.08212005,0.086232185,0.034046985,0.07241652,0.088034846,-0.6446463,-0.2708911,0.21650673
ITA-Serie A,2022 - 2023,Napoli,Khvicha Kvaratskhelia,GEO,FW,21,2001,0.11265198,-0.19172367,0.077297725,-0.14240044,-0.3191451,-0.16249412,0.15989421,-0.6297173,0.13464214,0.17680877
ITA-Serie A,2022 - 2023,Napoli,Mathías Olivera,URU,DF,24,1997,-0.11488235,-0.107365616,-0.602007,-0.015737941,0.0142715275,0.14270045,0.19462796,-0.41574088,-0.3390753,0.14161412
ITA-Serie A,2022 - 2023,Napoli,Matteo Politano,ITA,FW,28,1993,0.49124068,0.07434142,-0.15049417,0.24130446,-0.10522559,0.027985297,-0.104709186,-0.67829454,-0.1428582,0.23166734
ITA-Serie A,2022 - 2023,Napoli,Piotr Zieliński,POL,MF,28,1994,0.28026122,0.031319514,-0.2702053,-0.17632554,-9.992719e-05,0.3619042,0.09049524,-0.48742142,-0.020178946,0.20632161
ITA-Serie A,2022 - 2023,Napoli,Stanislav Lobotka,SVK,MF,27,1994,0.18146315,-0.010319634,-0.7274329,-0.32891876,-0.03272544,-0.0002717413,0.3949655,-0.44363257,-0.4633381,-0.43022364
ITA-Serie A,2022 - 2023,Napoli,Victor Osimhen,NGA,FW,23,1998,-0.37073937,-0.26710758,0.3362228,-0.25581875,0.42308927,-0.17754301,-0.1384441,-0.7731541,-0.20506258,0.2793665
ITA-Serie A,2022 - 2023,Roma,Andrea Belotti,ITA,FW,28,1993,0.4251095,-0.5395448,-0.14719626,0.35549453,0.3938054,0.24581693,0.011108656,-0.6513458,-0.38889462,0.21677753
ITA-Serie A,2022 - 2023,Roma,Bryan Cristante,ITA,"MF,DF",27,1995,0.3094335,-0.12542759,-0.5684183,-0.11478947,0.38739622,-0.21144459,0.41417754,-0.08158118,-0.4481631,-0.47893915
ITA-Serie A,2022 - 2023,Roma,Chris Smalling,ENG,DF,32,1989,-0.17390399,-0.39334244,-0.6894761,-0.16767317,0.47115332,-0.08660418,-0.39930212,0.038340326,-0.44929275,-0.35790834
ITA-Serie A,2022 - 2023,Roma,Edoardo Bove,ITA,MF,20,2002,0.14315714,-0.2133661,-0.56177956,0.3673057,0.36767608,-0.10237653,0.05384577,-0.6989769,-0.4882796,0.10949117
ITA-Serie A,2022 - 2023,Roma,Gianluca Mancini,ITA,DF,26,1996,0.20373186,-0.31089842,-0.57724416,-0.16500327,0.33079183,0.10815093,-0.09069196,0.06373012,-0.40472606,-0.15843512
ITA-Serie A,2022 - 2023,Roma,Leonardo Spinazzola,ITA,DF,29,1993,0.1704363,-0.33574647,-0.48688954,0.067291975,-0.21880391,0.20000286,-0.019216485,-0.5351254,-0.16069128,0.30693868
ITA-Serie A,2022 - 2023,Roma,Lorenzo Pellegrini,ITA,MF,26,1996,0.52911985,-0.05237256,-0.06686328,-0.09146366,0.18874608,-0.00386789,0.14034833,-0.3796973,-0.199945,0.035715874
ITA-Serie A,2022 - 2023,Roma,Nemanja Matić,SRB,MF,33,1988,-0.016037446,-0.063148946,-0.53230447,0.110107355,-0.035061732,-0.03873866,0.0520275,-0.11589866,-0.32585868,-0.039261803
ITA-Serie A,2022 - 2023,Roma,Nicola Zalewski,POL,DF,20,2002,0.2909503,-0.23620369,-0.5784084,-0.16138598,-0.14793669,-0.26343414,0.21360189,-0.5607102,-0.41340148,0.19661862
ITA-Serie A,2022 - 2023,Roma,Paulo Dybala,ARG,"MF,FW",28,1993,0.2703882,0.33237395,0.027020521,0.18624328,0.04997557,-0.047457676,-0.13608184,-0.5794459,0.08701582,0.072921045
ITA-Serie A,2022 - 2023,Roma,Stephan El Shaarawy,ITA,"DF,MF",29,1992,-0.113828264,-0.09819764,-0.22062618,0.08689289,0.10896386,0.039597712,0.08364067,-0.71671665,-0.31566656,0.18685669
ITA-Serie A,2022 - 2023,Roma,Tammy Abraham,ENG,FW,24,1997,0.12067537,-0.45044246,0.08849136,-0.026098127,0.37842155,0.11642395,0.039053515,-0.5542662,-0.4168125,0.33777505
ITA-Serie A,2022 - 2023,Roma,Zeki Çelik,TUR,DF,25,1997,0.3589045,-0.33515862,-0.61904424,0.083408296,0.3048607,0.12053179,0.19407608,-0.4533968,-0.45015374,0.12908311
ITA-Serie A,2022 - 2023,Salernitana,Boulaye Dia,SEN,"FW,MF",25,1996,-0.41528088,-0.27449453,-0.16972068,-0.21636403,0.13871716,-0.18385598,-0.23267926,-0.76039237,0.0027364872,0.11783667
ITA-Serie A,2022 - 2023,Salernitana,Dylan Bronn,TUN,DF,27,1995,0.27638093,-0.3575126,-0.6882318,0.20763813,0.3192261,0.10151135,-0.07451704,-0.23072867,-0.56698316,-0.30279726
ITA-Serie A,2022 - 2023,Salernitana,Federico Bonazzoli,ITA,"FW,MF",25,1997,0.21903434,-0.17569414,-0.28090593,0.36458164,0.2241161,0.06405374,-0.15244514,-0.64156854,-0.4058068,0.15475026
ITA-Serie A,2022 - 2023,Salernitana,Grigoris Kastanos,CYP,"MF,DF",24,1998,0.23597816,-0.17695469,-0.4753027,0.22269723,0.24539928,-0.12335855,0.10063579,-0.6435925,-0.3684663,0.12777404
ITA-Serie A,2022 - 2023,Salernitana,Lassana Coulibaly,MLI,MF,26,1996,0.05329015,-0.3811605,-0.6077593,-0.23113279,-0.043311372,-0.4929306,0.2576631,-0.49683505,-0.2658242,-0.3048422
ITA-Serie A,2022 - 2023,Salernitana,Lorenzo Pirola,ITA,DF,20,2002,-0.11270788,-0.4585869,-0.74278593,0.08417841,0.37364233,-0.096493065,-0.21333876,-0.027271556,-0.44434506,-0.042522717
ITA-Serie A,2022 - 2023,Salernitana,Pasquale Mazzocchi,ITA,DF,27,1995,0.194706,-0.3109074,-0.4823795,0.04430051,-0.22168466,-0.10304437,0.061016783,-0.52365166,-0.23720852,0.2677015
ITA-Serie A,2022 - 2023,Salernitana,Tonny Vilhena,NED,MF,27,1995,0.15379407,-0.11234144,-0.55355173,-0.09606469,0.15225273,-0.25541764,0.07589729,-0.6450076,-0.37360197,0.13070716
ITA-Serie A,2022 - 2023,Sampdoria,Abdelhamid Sabiri,MAR,"MF,FW",25,1996,0.47598144,-0.08218901,-0.2525736,0.36654437,0.21672376,-0.17329165,-0.1712733,-0.57233083,-0.42780897,0.21915102
ITA-Serie A,2022 - 2023,Sampdoria,Alessandro Zanoli,ITA,DF,21,2000,0.008704577,-0.45576617,-0.42917153,0.28174388,0.100988545,0.12631044,-0.037561238,-0.38512647,-0.23909403,0.12351341
ITA-Serie A,2022 - 2023,Sampdoria,Filip Đuričić,SRB,"MF,FW",30,1992,0.16497722,-0.3246051,-0.3814589,-0.042040527,0.058328923,-0.19301216,0.07716813,-0.59801584,-0.53617895,0.09519134
ITA-Serie A,2022 - 2023,Sampdoria,Mehdi Léris,ALG,"MF,DF",24,1998,0.36124218,-0.65042466,-0.3148247,-0.16010115,0.21821822,-0.20527497,0.35901394,-0.5069289,-0.50815904,0.12271499
ITA-Serie A,2022 - 2023,Sampdoria,Sam Lammers,NED,FW,25,1997,0.29141435,-0.43186146,-0.17211285,0.45896158,0.26259765,0.079909384,-0.061309822,-0.5669863,-0.45254424,0.1428488
ITA-Serie A,2022 - 2023,Sampdoria,Tommaso Augello,ITA,DF,27,1994,0.20874475,-0.27628276,-0.63880545,-0.34997526,-0.20152965,0.12854263,-0.037360452,-0.27242982,-0.085309446,0.43873593
ITA-Serie A,2022 - 2023,Sassuolo,Andrea Pinamonti,ITA,FW,23,1999,0.35602954,-0.4617173,-0.0152148185,-0.06472294,0.37328142,-0.034620948,-0.1229839,-0.67264014,-0.531886,0.30340987
ITA-Serie A,2022 - 2023,Sassuolo,Armand Lauriente,FRA,FW,23,1998,0.2759851,-0.06394583,-0.13325316,-0.090580285,-0.22632022,-0.080642596,0.09780264,-0.7056168,-0.044472173,0.42687795
ITA-Serie A,2022 - 2023,Sassuolo,Davide Frattesi,ITA,MF,22,1999,0.046566736,-0.3612594,-0.20765589,-0.26181817,0.1562322,-0.18962824,0.27514362,-0.50800383,-0.60291165,-0.009176226
ITA-Serie A,2022 - 2023,Sassuolo,Domenico Berardi,ITA,FW,27,1994,0.5510909,0.23489867,0.15942083,0.12683263,0.1392783,-0.16304502,-0.23535967,-0.50011855,0.1818835,0.099697985
ITA-Serie A,2022 - 2023,Sassuolo,Grégoire Defrel,MTQ,FW,31,1991,0.029582607,-0.36153245,-0.32961947,0.31105718,0.46093455,0.2816636,0.045421723,-0.714932,-0.4921731,0.18315348
ITA-Serie A,2022 - 2023,Sassuolo,Kristian Thorstvedt,NOR,MF,23,1999,0.13705826,-0.22976804,-0.3189772,0.34826323,0.21934392,0.0038254298,-0.0738483,-0.48257917,-0.40183553,0.1099543
ITA-Serie A,2022 - 2023,Sassuolo,Maxime Lopez,FRA,MF,24,1997,0.47146562,0.104500785,-0.6475284,-0.29060695,0.07740221,0.117478006,0.23757966,-0.6476652,-0.5780902,-0.07378062
ITA-Serie A,2022 - 2023,Sassuolo,Rogério,BRA,DF,24,1998,0.39597672,-0.21947026,-0.7109338,-0.36840844,-0.31022885,0.16196443,0.17005698,-0.2439901,-0.2635584,0.26956245
ITA-Serie A,2022 - 2023,Sassuolo,Ruan,BRA,DF,23,1999,0.1815479,-0.47770262,-0.7427222,0.25645873,0.31907916,0.017128076,-0.08673964,-0.2399632,-0.5945341,-0.48007613
ITA-Serie A,2022 - 2023,Spezia,Albin Ekdal,SWE,MF,33,1989,0.4038124,-0.45508555,-0.36342645,0.2128123,0.3410666,0.08290844,0.16352533,-0.40816027,-0.43282425,-0.1641658
ITA-Serie A,2022 - 2023,Spezia,Arkadiusz Reca,POL,DF,27,1995,0.33735,-0.35426673,-0.6169269,-0.1025269,-0.08991845,-0.08648553,0.13661659,-0.3115638,-0.39430037,0.47802788
ITA-Serie A,2022 - 2023,Spezia,Daniele Verde,ITA,"FW,MF",26,1996,0.36534125,0.103701495,-0.31600845,0.3292385,0.23302968,-0.040121153,-0.14957096,-0.76368225,-0.42317227,0.33069256
ITA-Serie A,2022 - 2023,Spezia,Emil Holm,SWE,DF,22,2000,0.29656234,-0.5817198,-0.39922497,0.26440167,0.22077665,-0.1407185,0.00680267,-0.4186716,-0.3564146,0.4569919
ITA-Serie A,2022 - 2023,Spezia,Emmanuel Gyasi,GHA,"FW,DF",28,1994,0.32166597,-0.5655361,-0.33881113,-0.35053456,0.2956575,0.08714112,0.112802766,-0.74949664,-0.62596714,0.13844578
ITA-Serie A,2022 - 2023,Spezia,Ethan Ampadu,WAL,"DF,MF",21,2000,0.29560047,-0.33829698,-0.63473266,-0.062400505,0.1789976,-0.13806964,0.016120773,0.033110395,-0.43845516,-0.35155976
ITA-Serie A,2022 - 2023,Spezia,Jakub Kiwior,POL,DF,22,2000,0.26459223,-0.34667116,-0.7035064,0.34437728,0.3139984,0.071911685,-0.22654785,-0.14439434,-0.5228219,-0.16012089
ITA-Serie A,2022 - 2023,Spezia,Kelvin Amian,FRA,DF,24,1998,0.35750353,-0.49759695,-0.49893922,-0.013723419,0.16249627,0.06625647,0.2332651,-0.20698737,-0.49332353,0.12305797
ITA-Serie A,2022 - 2023,Spezia,M'Bala Nzola,ANG,FW,25,1996,-0.0008946208,-0.42414746,0.04984805,-0.2078832,0.07699255,-0.18183778,-0.30155224,-0.6116318,-0.36545873,0.04615582
ITA-Serie A,2022 - 2023,Spezia,Przemysław Wiśniewski,POL,DF,24,1998,-0.046836585,-0.18180543,-0.5577617,0.41322917,0.56770664,0.21352684,-0.24272558,-0.22142667,-0.6000277,-0.05952211
ITA-Serie A,2022 - 2023,Spezia,Salvatore Esposito,ITA,MF,21,2000,0.3090001,0.16973697,-0.60868186,0.3717381,0.23450387,-0.08017801,-0.15425609,-0.62785524,-0.4023628,0.19366078
ITA-Serie A,2022 - 2023,Spezia,Simone Bastoni,ITA,"MF,DF",25,1996,0.19302166,-0.22988465,-0.5288387,0.29044187,0.3801821,-0.08443664,0.073305495,-0.522235,0.07555331,0.31568706
ITA-Serie A,2022 - 2023,Torino,Alessandro Buongiorno,ITA,DF,23,1999,0.0520119,-0.46019772,-0.6354206,-0.21527846,0.33958173,0.13711897,-0.049173567,-0.08254131,-0.40724677,-0.18508013
ITA-Serie A,2022 - 2023,Torino,Antonio Sanabria,PAR,FW,26,1996,-0.12336477,-0.25190032,-0.09881888,-0.17068703,0.31292254,9.302609e-05,-0.16158386,-0.73993075,-0.21810445,0.101884976
ITA-Serie A,2022 - 2023,Torino,Ivan Ilić,SRB,MF,21,2001,-0.23796663,0.13880809,-0.73901373,0.33167318,0.01818551,-0.03454063,-0.20417163,-0.49698764,-0.15466577,0.1824771
ITA-Serie A,2022 - 2023,Torino,Karol Linetty,POL,MF,27,1995,0.24571794,-0.22994184,-0.6024924,-0.062197827,0.2659103,0.01534648,-0.0038973193,-0.630259,-0.55581343,-0.15097782
ITA-Serie A,2022 - 2023,Torino,Mërgim Vojvoda,KVX,DF,27,1995,0.35356912,-0.21097139,-0.4018037,0.10143624,0.09563744,0.29186204,0.030374032,-0.383326,-0.13714276,0.045278765
ITA-Serie A,2022 - 2023,Torino,Nikola Vlašić,CRO,"MF,FW",24,1997,0.118867084,-0.37181664,-0.23261574,-0.24709892,-0.015339177,0.056044098,0.06937755,-0.6140454,-0.1672488,0.11302311
ITA-Serie A,2022 - 2023,Torino,Perr Schuurs,NED,DF,22,1999,0.2814509,-0.44553372,-0.59990543,0.092627525,0.27463835,0.039328516,-0.09929371,-0.15109788,-0.41777167,-0.4877117
ITA-Serie A,2022 - 2023,Torino,Ricardo Rodríguez,SUI,DF,29,1992,0.33909371,-0.19596681,-0.7304652,-0.18358774,-0.022676684,0.07043303,0.20579001,-0.1326874,-0.5069969,0.1382331
ITA-Serie A,2022 - 2023,Torino,Samuele Ricci,ITA,MF,20,2001,0.10006727,-0.14185505,-0.56227505,-0.021247324,0.12092813,0.08541459,0.013236525,-0.45857787,-0.47858182,-0.070865974
ITA-Serie A,2022 - 2023,Torino,Saša Lukić,SRB,MF,25,1996,0.3157738,0.10477418,-0.46818256,0.23822726,0.3771772,0.06841556,-0.20029259,-0.584937,-0.52563965,-0.11364699
ITA-Serie A,2022 - 2023,Torino,Valentino Lazaro,AUT,DF,26,1996,0.33872434,-0.2719653,-0.5016043,0.17738333,0.025416937,0.25794724,-0.02026723,-0.49292788,-0.21609062,0.29222572
ITA-Serie A,2022 - 2023,Torino,Wilfried Singo,CIV,DF,21,2000,0.20317887,-0.3825851,-0.3779755,0.013092994,-0.012440181,0.018167859,-0.014885529,-0.32991087,-0.4467414,0.18111108
ITA-Serie A,2022 - 2023,Udinese,Beto,GNB,FW,24,1998,0.106463246,-0.5216782,0.14468567,0.025562959,0.3598238,-0.19642162,-0.065470584,-0.54241604,-0.45851192,0.31559768
ITA-Serie A,2022 - 2023,Udinese,Destiny Udogie,ITA,DF,19,2002,0.019868523,-0.5271766,-0.41044623,-0.17474489,-0.21615706,-0.15751691,0.4325181,-0.37992868,-0.33474296,0.061355792
ITA-Serie A,2022 - 2023,Udinese,Jaka Bijol,SVN,DF,23,1999,-0.108473875,-0.30222943,-0.649688,-0.20508549,0.6147004,0.040539816,-0.30486992,0.18830666,-0.37549862,-0.21584897
ITA-Serie A,2022 - 2023,Udinese,Kingsley Ehizibue,NED,DF,27,1995,0.039336838,-0.40574798,-0.47013,0.23319429,0.33189422,-0.08416413,0.19517733,-0.4128376,-0.53333974,0.17773108
ITA-Serie A,2022 - 2023,Udinese,Lazar Samardzic,SRB,MF,20,2002,0.11438483,0.08250886,-0.38778785,0.07328599,0.029926011,-0.12678011,0.036774553,-0.4993435,-0.102246515,0.1921855
ITA-Serie A,2022 - 2023,Udinese,Nehuén Pérez,ARG,DF,22,2000,0.002358149,-0.12667294,-0.73955745,-0.21418008,0.44584516,-0.10411268,0.03954604,0.20294836,-0.47270027,-0.26586035
